item,buque,producto,jornada,turno,ticket_apm,permiso,bl,bodega,balanza_ingreso,fecha_ingreso_apm,fecha_inicio_carguio,fecha_termino_carguio,duracion_carguio,estadia_muelle_antes_carguio,balanza_salida,guia_remision_agencia,placa_camion,empresa_transporte,num_precinto,peso_bruto_puerto,tara_puerto,peso_neto_salida_apm,peso_apm_tn,destino_almacen,fecha_salida_apmtc,tiempo_termino_carguio_salida,tiempo_llegada_salida_apm,fecha_ingreso_almacen,peso_bruto_almacen,tara_almacen,peso_neto_ingreso_almacen,diferencia_pesos_netos,fecha_salida_almacen,tiempo_llegada_almacen_desde_puerto,permanencia_almacen,duracion_total_traslado,observaciones,guia_transporte
848,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290020,-,1,SILOS,-,2024-12-29 00:38:00,2024-12-29 00:56:00,2024-12-29 01:00:00,00:04:00,00:18:00,-,2290020,D7W933,TOSA E.I.R.L.,129447,47400,17340,30060,30.06,CHANCAY - 5003,2024-12-29 01:17:00,00:17:00,00:39:00,2024-12-29 02:05:00,47360,17270,30090,30,2024-12-29 02:18:00,00:48:00,00:13:00,01:40:00,0,0
849,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290009,-,1,SILOS,-,2024-12-29 00:27:00,2024-12-29 01:05:00,2024-12-29 01:10:00,00:05:00,00:38:00,-,2290009,ABV921,TOSA E.I.R.L.,129448,49020,16680,32340,32.34,CHANCAY - 5003,2024-12-29 01:22:00,00:12:00,00:55:00,2024-12-29 02:08:00,48960,16620,32340,0,2024-12-29 02:29:00,00:46:00,00:21:00,02:02:00,0,0
850,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290024,-,1,SILOS,-,2024-12-29 00:42:00,2024-12-29 01:15:00,2024-12-29 01:20:00,00:05:00,00:33:00,-,2290024,F0J926,TOSA E.I.R.L.,129450,49100,17100,32000,32,CHANCAY - 5003,2024-12-29 01:37:00,00:17:00,00:55:00,2024-12-29 02:23:00,49030,17020,32010,10,2024-12-29 02:36:00,00:46:00,00:13:00,01:54:00,0,0
851,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290023,-,1,SILOS,-,2024-12-29 00:41:00,2024-12-29 01:23:00,2024-12-29 01:30:00,00:07:00,00:42:00,-,2290023,BYP751,TOSA E.I.R.L.,129453,50720,18260,32460,32.46,CHANCAY - 5003,2024-12-29 01:50:00,00:20:00,01:09:00,2024-12-29 02:43:00,50680,18210,32470,10,2024-12-29 02:59:00,00:53:00,00:16:00,02:18:00,0,0
852,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290027,-,1,SILOS,-,2024-12-29 00:44:00,2024-12-29 01:30:00,2024-12-29 01:35:00,00:05:00,00:46:00,-,2290027,ASA876,TOSA E.I.R.L.,129451,49280,17160,32120,32.12,CHANCAY - 5003,2024-12-29 01:41:00,00:06:00,00:57:00,2024-12-29 02:27:00,49220,17100,32120,0,2024-12-29 02:46:00,00:46:00,00:19:00,02:02:00,0,0
853,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290030,-,1,SILOS,-,2024-12-29 00:44:00,2024-12-29 01:33:00,2024-12-29 01:37:00,00:04:00,00:49:00,-,2290030,AWS791,TOSA E.I.R.L.,129452,50780,17660,33120,33.12,CHANCAY - 5003,2024-12-29 01:46:00,00:09:00,01:02:00,2024-12-29 02:41:00,50710,17580,33130,10,2024-12-29 02:56:00,00:55:00,00:15:00,02:12:00,0,0
854,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290036,-,1,SILOS,-,2024-12-29 00:50:00,2024-12-29 01:35:00,2024-12-29 01:40:00,00:05:00,00:45:00,-,2290036,D8A721,TOSA E.I.R.L.,129454,49080,17180,31900,31.9,CHANCAY - 5003,2024-12-29 01:52:00,00:12:00,01:02:00,2024-12-29 02:54:00,49000,17090,31910,10,2024-12-29 03:08:00,01:02:00,00:14:00,02:18:00,0,0
855,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290031,-,1,SILOS,-,2024-12-29 00:43:00,2024-12-29 01:36:00,2024-12-29 01:40:00,00:04:00,00:53:00,-,987078,BYP743,TOSA E.I.R.L.,129455,51780,18160,33620,33.62,LURIN - 5001,2024-12-29 01:56:00,00:16:00,01:13:00,2024-12-29 05:31:00,51590,18020,33570,-50,2024-12-29 05:53:00,03:35:00,00:22:00,05:10:00,0,0
856,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290040,-,1,SILOS,-,2024-12-29 01:13:00,2024-12-29 01:38:00,2024-12-29 01:47:00,00:09:00,00:25:00,-,2290040,ATA883,TOSA E.I.R.L.,129459,46840,16720,30120,30.12,CHANCAY - 5003,2024-12-29 02:10:00,00:23:00,00:57:00,2024-12-29 03:32:00,46760,16650,30110,-10,2024-12-29 03:50:00,01:22:00,00:18:00,02:37:00,0,0
857,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290045,-,1,SILOS,-,2024-12-29 01:21:00,2024-12-29 01:45:00,2024-12-29 01:50:00,00:05:00,00:24:00,-,2290045,ABY910,TOSA E.I.R.L.,129458,48680,16820,31860,31.86,CHANCAY - 5003,2024-12-29 02:07:00,00:17:00,00:46:00,2024-12-29 03:28:00,48620,16750,31870,10,2024-12-29 03:47:00,01:21:00,00:19:00,02:26:00,0,0
858,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290050,-,1,SILOS,-,2024-12-29 01:25:00,2024-12-29 01:50:00,2024-12-29 01:55:00,00:05:00,00:25:00,-,2290050,AFX858,TOSA E.I.R.L.,129460,49000,16840,32160,32.16,CHANCAY - 5003,2024-12-29 02:23:00,00:28:00,00:58:00,2024-12-29 03:35:00,48930,16750,32180,20,2024-12-29 03:58:00,01:12:00,00:23:00,02:33:00,0,0
859,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290042,-,1,SILOS,-,2024-12-29 01:15:00,2024-12-29 01:50:00,2024-12-29 01:54:00,00:04:00,00:35:00,-,2290042,AJI820,TOSA E.I.R.L.,129457,49360,17500,31860,31.86,CHANCAY - 5003,2024-12-29 02:02:00,00:08:00,00:47:00,2024-12-29 03:04:00,49290,17420,31870,10,2024-12-29 03:15:00,01:02:00,00:11:00,02:00:00,0,0
860,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290051,-,1,SILOS,-,2024-12-29 01:40:00,2024-12-29 01:55:00,2024-12-29 02:00:00,00:05:00,00:15:00,-,2290051,BUY724,TOSA E.I.R.L.,129461,48640,18200,30440,30.44,CHANCAY - 5003,2024-12-29 02:29:00,00:29:00,00:49:00,2024-12-29 03:41:00,48590,18130,30460,20,2024-12-29 04:02:00,01:12:00,00:21:00,02:22:00,0,0
861,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290053,-,1,SILOS,-,2024-12-29 02:02:00,2024-12-29 02:25:00,2024-12-29 02:30:00,00:05:00,00:23:00,-,2290053,BYP790,TOSA E.I.R.L.,129462,50400,18220,32180,32.18,CHANCAY - 5003,2024-12-29 02:48:00,00:18:00,00:46:00,2024-12-29 03:54:00,50340,18150,32190,10,2024-12-29 04:23:00,01:06:00,00:29:00,02:21:00,0,0
862,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290061,-,1,SILOS,-,2024-12-29 02:34:00,2024-12-29 02:42:00,2024-12-29 02:46:00,00:04:00,00:08:00,-,2290061,D7W933,TOSA E.I.R.L.,129464,49140,17320,31820,31.82,CHANCAY - 5003,2024-12-29 03:18:00,00:32:00,00:44:00,2024-12-29 04:08:00,49080,17260,31820,0,2024-12-29 04:46:00,00:50:00,00:38:00,02:12:00,0,0
863,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290056,-,1,SILOS,-,2024-12-29 02:23:00,2024-12-29 02:48:00,2024-12-29 02:52:00,00:04:00,00:25:00,-,2290056,AWS916,TOSA E.I.R.L.,129463,48900,17560,31340,31.34,CHANCAY - 5003,2024-12-29 03:09:00,00:17:00,00:46:00,2024-12-29 03:57:00,48840,17510,31330,-10,2024-12-29 04:27:00,00:48:00,00:30:00,02:04:00,0,0
864,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290062,-,1,SILOS,-,2024-12-29 02:41:00,2024-12-29 03:00:00,2024-12-29 03:05:00,00:05:00,00:19:00,-,2290062,ABV921,TOSA E.I.R.L.,129465,47840,16680,31160,31.16,CHANCAY - 5003,2024-12-29 03:27:00,00:22:00,00:46:00,2024-12-29 04:18:00,47790,16610,31180,20,2024-12-29 04:52:00,00:51:00,00:34:00,02:11:00,0,0
865,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290065,-,1,SILOS,-,2024-12-29 02:47:00,2024-12-29 03:10:00,2024-12-29 03:15:00,00:05:00,00:23:00,-,2290065,F0J926,TOSA E.I.R.L.,129466,49400,17100,32300,32.3,CHANCAY - 5003,2024-12-29 03:35:00,00:20:00,00:48:00,2024-12-29 04:20:00,49330,17010,32320,20,2024-12-29 05:12:00,00:45:00,00:52:00,02:25:00,0,0
866,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290068,-,1,SILOS,-,2024-12-29 02:55:00,2024-12-29 03:20:00,2024-12-29 03:25:00,00:05:00,00:25:00,-,2290068,ASA876,TOSA E.I.R.L.,129467,47800,17160,30640,30.64,CHANCAY - 5003,2024-12-29 03:40:00,00:15:00,00:45:00,2024-12-29 04:32:00,47730,17100,30630,-10,2024-12-29 05:25:00,00:52:00,00:53:00,02:30:00,0,0
867,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290073,-,1,SILOS,-,2024-12-29 03:10:00,2024-12-29 03:25:00,2024-12-29 03:30:00,00:05:00,00:15:00,-,987079,AWS791,TOSA E.I.R.L.,129468,48940,17640,31300,31.3,LURIN - 5001,2024-12-29 03:49:00,00:19:00,00:39:00,2024-12-29 06:49:00,48750,17510,31240,-60,2024-12-29 06:56:00,03:00:00,00:07:00,03:46:00,0,0
868,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290076,-,1,SILOS,-,2024-12-29 03:08:00,2024-12-29 03:35:00,2024-12-29 03:40:00,00:05:00,00:27:00,-,987080,BYP751,TOSA E.I.R.L.,129469,51500,18260,33240,33.24,LURIN - 5001,2024-12-29 03:57:00,00:17:00,00:49:00,2024-12-29 07:00:00,51330,18140,33190,-50,2024-12-29 07:19:00,03:03:00,00:19:00,04:11:00,0,0
869,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290077,-,1,SILOS,-,2024-12-29 03:18:00,2024-12-29 03:45:00,2024-12-29 03:50:00,00:05:00,00:27:00,-,987081,D8A721,TOSA E.I.R.L.,129470,51040,17180,33860,33.86,LURIN - 5001,2024-12-29 04:01:00,00:11:00,00:43:00,2024-12-29 07:04:00,50810,17020,33790,-70,2024-12-29 07:14:00,03:03:00,00:10:00,03:56:00,0,0
870,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290080,-,1,SILOS,-,2024-12-29 03:25:00,2024-12-29 03:50:00,2024-12-29 03:55:00,00:05:00,00:25:00,-,290080,AJI820,TOSA E.I.R.L.,129471,48960,17500,31460,31.46,LURIN - 5001,2024-12-29 04:05:00,00:10:00,00:40:00,2024-12-29 07:22:00,48760,17350,31410,-50,2024-12-29 07:32:00,03:17:00,00:10:00,04:07:00,0,0
871,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290086,-,1,SILOS,-,2024-12-29 03:55:00,2024-12-29 04:20:00,2024-12-29 04:25:00,00:05:00,00:25:00,-,987083,BUX821,TOSA E.I.R.L.,129472,50000,18340,31660,31.66,LURIN - 5001,2024-12-29 04:44:00,00:19:00,00:49:00,2024-12-29 08:36:00,49820,18210,31610,-50,2024-12-29 08:56:00,03:52:00,00:20:00,05:01:00,0,0
872,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290091,-,1,SILOS,-,2024-12-29 04:08:00,2024-12-29 04:25:00,2024-12-29 04:30:00,00:05:00,00:17:00,-,987084,AFX858,TOSA E.I.R.L.,129473,50120,16820,33300,33.3,LURIN - 5001,2024-12-29 04:47:00,00:17:00,00:39:00,2024-12-29 09:53:00,50390,17170,33220,-80,2024-12-29 10:06:00,05:06:00,00:13:00,05:58:00,0,0
873,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290092,-,1,SILOS,-,2024-12-29 04:11:00,2024-12-29 04:30:00,2024-12-29 04:35:00,00:05:00,00:19:00,-,987085,BUY724,TOSA E.I.R.L.,129474,49860,18200,31660,31.66,LURIN - 5001,2024-12-29 04:51:00,00:16:00,00:40:00,2024-12-29 08:23:00,49710,18070,31640,-20,2024-12-29 08:30:00,03:32:00,00:07:00,04:19:00,0,0
874,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290102,-,1,SILOS,-,2024-12-29 04:40:00,2024-12-29 04:50:00,2024-12-29 04:55:00,00:05:00,00:10:00,-,987087,AWS916,TOSA E.I.R.L.,129476,49300,17560,31740,31.74,LURIN - 5001,2024-12-29 05:18:00,00:23:00,00:38:00,2024-12-29 08:47:00,49100,17420,31680,-60,2024-12-29 09:27:00,03:29:00,00:40:00,04:47:00,0,0
875,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290095,-,1,SILOS,-,2024-12-29 04:21:00,2024-12-29 04:50:00,2024-12-29 04:55:00,00:05:00,00:29:00,-,987086,AZT768,TOSA E.I.R.L.,129475,49060,17640,31420,31.42,LURIN - 5001,2024-12-29 05:05:00,00:10:00,00:44:00,2024-12-29 08:40:00,48860,17500,31360,-60,2024-12-29 09:30:00,03:35:00,00:50:00,05:09:00,0,0
876,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290109,-,1,SILOS,-,2024-12-29 04:32:00,2024-12-29 04:54:00,2024-12-29 05:00:00,00:06:00,00:22:00,-,987090,ATA883,TOSA E.I.R.L.,129479,48280,16700,31580,31.58,LURIN - 5001,2024-12-29 05:43:00,00:43:00,01:11:00,2024-12-29 11:29:00,48310,16790,31520,-60,2024-12-29 11:51:00,05:46:00,00:22:00,07:19:00,0,0
877,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290100,-,1,SILOS,-,2024-12-29 04:34:00,2024-12-29 04:54:00,2024-12-29 05:00:00,00:06:00,00:20:00,-,987088,BYP790,TOSA E.I.R.L.,129477,50960,18220,32740,32.74,LURIN - 5001,2024-12-29 05:33:00,00:33:00,00:59:00,2024-12-29 08:44:00,50800,18090,32710,-30,2024-12-29 09:21:00,03:11:00,00:37:00,04:47:00,0,0
878,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290108,-,1,SILOS,-,2024-12-29 04:45:00,2024-12-29 05:10:00,2024-12-29 05:15:00,00:05:00,00:25:00,-,987091,BUY726,TOSA E.I.R.L.,129480,49620,18220,31400,31.4,LURIN - 5001,2024-12-29 05:46:00,00:31:00,01:01:00,2024-12-29 09:05:00,49410,18040,31370,-30,2024-12-29 09:35:00,03:19:00,00:30:00,04:50:00,0,0
879,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290114,-,1,SILOS,-,2024-12-29 05:08:00,2024-12-29 05:20:00,2024-12-29 05:25:00,00:05:00,00:12:00,-,987089,D7W933,TOSA E.I.R.L.,129478,48620,17320,31300,31.3,LURIN - 5001,2024-12-29 05:41:00,00:16:00,00:33:00,2024-12-29 08:38:00,48440,17180,31260,-40,2024-12-29 09:00:00,02:57:00,00:22:00,03:52:00,0,0
880,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290119,-,1,SILOS,-,2024-12-29 05:12:00,2024-12-29 05:25:00,2024-12-29 05:30:00,00:05:00,00:13:00,-,987092,F4O747,TOSA E.I.R.L.,129481,48540,17220,31320,31.32,LURIN - 5001,2024-12-29 05:48:00,00:18:00,00:36:00,2024-12-29 10:33:00,48370,17110,31260,-60,2024-12-29 10:50:00,04:45:00,00:17:00,05:38:00,0,0
881,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290122,-,1,SILOS,-,2024-12-29 05:25:00,2024-12-29 05:35:00,2024-12-29 05:40:00,00:05:00,00:10:00,-,987094,F0J926,TOSA E.I.R.L.,129483,48440,17080,31360,31.36,LURIN - 5001,2024-12-29 06:16:00,00:36:00,00:51:00,2024-12-29 10:23:00,48250,16920,31330,-30,2024-12-29 10:43:00,04:07:00,00:20:00,05:18:00,0,0
882,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290115,-,1,SILOS,-,2024-12-29 05:08:00,2024-12-29 05:45:00,2024-12-29 05:50:00,00:05:00,00:37:00,-,987093,ABV921,TOSA E.I.R.L.,129482,48640,16680,31960,31.96,LURIN - 5001,2024-12-29 05:52:00,00:02:00,00:44:00,2024-12-29 11:05:00,48660,16740,31920,-40,2024-12-29 11:30:00,05:13:00,00:25:00,06:22:00,0,0
883,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290128,-,1,SILOS,-,2024-12-29 05:40:00,2024-12-29 05:50:00,2024-12-29 05:55:00,00:05:00,00:10:00,-,987095,AZS811,TOSA E.I.R.L.,129484,48720,17460,31260,31.26,LURIN - 5001,2024-12-29 06:24:00,00:29:00,00:44:00,2024-12-29 10:36:00,48520,17330,31190,-70,2024-12-29 10:55:00,04:12:00,00:19:00,05:15:00,0,0
884,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290129,-,1,SILOS,-,2024-12-29 05:40:00,2024-12-29 05:50:00,2024-12-29 05:55:00,00:05:00,00:10:00,-,290129,ASA876,TOSA E.I.R.L.,129485,50620,17160,33460,33.46,CHANCAY - 5003,2024-12-29 06:36:00,00:41:00,00:56:00,2024-12-29 07:36:00,50550,17090,33460,0,2024-12-29 07:54:00,01:00:00,00:18:00,02:14:00,0,0
885,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290135,-,1,SILOS,-,2024-12-29 05:49:00,2024-12-29 06:00:00,2024-12-29 06:05:00,00:05:00,00:11:00,-,987096,BYP721,TOSA E.I.R.L.,129486,50320,18320,32000,32,LURIN - 5001,2024-12-29 06:40:00,00:35:00,00:51:00,2024-12-29 10:38:00,50150,18180,31970,-30,2024-12-29 11:07:00,03:58:00,00:29:00,05:18:00,0,0
886,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290142,-,1,SILOS,-,2024-12-29 06:02:00,2024-12-29 06:10:00,2024-12-29 06:15:00,00:05:00,00:08:00,-,987097,AUL898,TOSA E.I.R.L.,129488,48740,17060,31680,31.68,LURIN - 5001,2024-12-29 06:47:00,00:32:00,00:45:00,2024-12-29 10:02:00,48550,16910,31640,-40,2024-12-29 10:11:00,03:15:00,00:09:00,04:09:00,0,0
887,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290139,-,1,SILOS,-,2024-12-29 05:49:00,2024-12-29 06:10:00,2024-12-29 06:15:00,00:05:00,00:21:00,-,987098,D7X754,TOSA E.I.R.L.,129487,48980,17280,31700,31.7,LURIN - 5001,2024-12-29 06:42:00,00:27:00,00:53:00,2024-12-29 11:26:00,48790,17150,31640,-60,2024-12-29 11:38:00,04:44:00,00:12:00,05:49:00,0,0
888,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290141,-,1,SILOS,-,2024-12-29 05:18:00,2024-12-29 06:20:00,2024-12-29 06:25:00,00:05:00,01:02:00,-,2290141,ABY907,TOSA E.I.R.L.,129489,48500,16860,31640,31.64,LURIN - 5001,2024-12-29 06:50:00,00:25:00,01:32:00,2024-12-29 10:41:00,48300,16740,31560,-80,2024-12-29 11:11:00,03:51:00,00:30:00,05:53:00,0,0
889,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290147,-,1,SILOS,-,2024-12-29 06:06:00,2024-12-29 06:27:00,2024-12-29 06:32:00,00:05:00,00:21:00,-,2290147,AZR943,TOSA E.I.R.L.,129490,49780,17780,32000,32,LURIN - 5001,2024-12-29 06:53:00,00:21:00,00:47:00,2024-12-29 10:30:00,49590,17630,31960,-40,2024-12-29 10:48:00,03:37:00,00:18:00,04:42:00,0,0
890,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 14,2025-07-23 00:00:00,202412290148,-,1,SILOS,-,2024-12-29 06:07:00,2024-12-29 06:35:00,2024-12-29 06:40:00,00:05:00,00:28:00,-,2290148,BYP785,TOSA E.I.R.L.,129491,52100,18060,34040,34.04,LURIN - 5001,2024-12-29 06:57:00,00:17:00,00:50:00,2024-12-29 11:02:00,51880,17930,33950,-90,2024-12-29 11:21:00,04:05:00,00:19:00,05:14:00,0,0
891,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290155,-,1,SILOS,-,2024-12-29 09:08:00,2024-12-29 10:05:00,2024-12-29 10:10:00,00:05:00,00:57:00,-,2290155,AWS791,TOSA E.I.R.L.,129492,48740,17560,31180,31.18,LURIN - 5001,2024-12-29 10:18:00,00:08:00,01:10:00,2024-12-29 13:46:00,48530,17410,31120,-60,2024-12-29 13:54:00,03:28:00,00:08:00,04:46:00,0,0
892,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290153,-,1,SILOS,-,2024-12-29 08:19:00,2024-12-29 10:15:00,2024-12-29 10:20:00,00:05:00,01:56:00,-,2290153,ASA876,TOSA E.I.R.L.,129493,48980,17140,31840,31.84,LURIN - 5001,2024-12-29 10:32:00,00:12:00,02:13:00,2024-12-29 14:10:00,48780,17000,31780,-60,2024-12-29 14:19:00,03:38:00,00:09:00,06:00:00,0,0
893,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290156,-,1,SILOS,-,2024-12-29 09:10:00,2024-12-29 10:33:00,2024-12-29 10:38:00,00:05:00,01:23:00,-,2290156,D6D940,TOSA E.I.R.L.,129494,48580,16760,31820,31.82,LURIN - 5001,2024-12-29 10:40:00,00:02:00,01:30:00,2024-12-29 14:47:00,48420,16610,31810,-10,2024-12-29 15:03:00,04:07:00,00:16:00,05:53:00,0,0
894,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290159,-,1,SILOS,-,2024-12-29 10:47:00,2024-12-29 11:10:00,2024-12-29 11:15:00,00:05:00,00:23:00,-,2290159,AKV816,TOSA E.I.R.L.,129495,48280,17240,31040,31.04,LURIN - 5001,2024-12-29 11:37:00,00:22:00,00:50:00,2024-12-29 15:34:00,48050,17080,30970,-70,2024-12-29 15:44:00,03:57:00,00:10:00,04:57:00,0,0
895,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290157,-,1,SILOS,-,2024-12-29 09:12:00,2024-12-29 11:50:00,2024-12-29 11:55:00,00:05:00,02:38:00,-,9871499,BYP743,TOSA E.I.R.L.,129496,38920,18080,20840,20.84,CHANCAY - 5003,2024-12-29 12:07:00,00:12:00,02:55:00,2024-12-29 12:50:00,38850,18010,20840,0,2024-12-29 13:27:00,00:43:00,00:37:00,04:15:00,UNIDAD CON BOLSONES DE BARREDURA,0
896,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290162,-,1,SILOS,-,2024-12-29 11:19:00,2024-12-29 12:00:00,2024-12-29 12:05:00,00:05:00,00:41:00,-,2290162,D8A721,TOSA E.I.R.L.,129497,49340,17320,32020,32.02,LURIN - 5001,2024-12-29 12:11:00,00:06:00,00:52:00,2024-12-29 16:10:00,49090,17170,31920,-100,2024-12-29 16:21:00,03:59:00,00:11:00,05:02:00,0,0
897,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290165,-,1,SILOS,-,2024-12-29 11:29:00,2024-12-29 12:12:00,2024-12-29 12:17:00,00:05:00,00:43:00,-,2290165,ABY910,TOSA E.I.R.L.,129498,50960,16800,34160,34.16,LURIN - 5001,2024-12-29 12:23:00,00:06:00,00:54:00,2024-12-29 15:37:00,50780,16660,34120,-40,2024-12-29 15:55:00,03:14:00,00:18:00,04:26:00,0,0
898,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290168,-,1,SILOS,-,2024-12-29 11:44:00,2024-12-29 12:30:00,2024-12-29 12:35:00,00:05:00,00:46:00,-,2290168,AJI820,TOSA E.I.R.L.,129499,50080,17720,32360,32.36,LURIN - 5001,2024-12-29 12:51:00,00:16:00,01:07:00,2024-12-29 16:08:00,49860,17570,32290,-70,2024-12-29 16:18:00,03:17:00,00:10:00,04:34:00,0,0
899,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290169,-,1,SILOS,-,2024-12-29 11:57:00,2024-12-29 12:40:00,2024-12-29 12:45:00,00:05:00,00:43:00,-,2290169,BUX821,TOSA E.I.R.L.,129500,49960,18240,31720,31.72,LURIN - 5001,2024-12-29 12:55:00,00:10:00,00:58:00,2024-12-29 16:25:00,49770,18110,31660,-60,2024-12-29 16:35:00,03:30:00,00:10:00,04:38:00,0,0
900,AFRICAN ROADRUNNER,MAIZ AMARILLO ARGENTINO,JORNADA 15,7-15,202412290176,-,1,SILOS,-,2024-12-29 12:33:00,2024-12-29 13:05:00,2024-12-29 13:10:00,00:05:00,00:32:00,-,2290176,AUL898,TOSA E.I.R.L.,129501,50460,16960,33500,33.5,LURIN - 5001,2024-12-29 13:22:00,00:12:00,00:49:00,2024-12-29 16:54:00,50260,16820,33440,-60,2024-12-29 17:01:00,03:32:00,00:07:00,04:28:00,0,0
